language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.05 s (564.4 files/s, 53920.7 lines/s)"
JavaScript,brave-browser/node_modules/wrap-ansi/node_modules/color-convert/conversions.js,169,25,645
JavaScript,brave-browser/node_modules/chalk/source/index.js,42,16,171
JavaScript,brave-browser/node_modules/wrap-ansi/node_modules/color-name/index.js,1,0,151
JavaScript,brave-browser/node_modules/wrap-ansi/node_modules/ansi-styles/index.js,24,6,133
JavaScript,brave-browser/node_modules/wrap-ansi/index.js,39,15,132
JavaScript,brave-browser/node_modules/ansi-escapes/index.js,32,5,120
JavaScript,brave-browser/node_modules/signal-exit/index.js,21,24,118
JavaScript,brave-browser/node_modules/chalk/source/templates.js,25,1,108
JavaScript,brave-browser/node_modules/supports-color/index.js,25,3,107
JavaScript,brave-browser/node_modules/slice-ansi/index.js,19,0,84
JavaScript,brave-browser/node_modules/log-update/index.js,16,0,68
JavaScript,brave-browser/node_modules/wrap-ansi/node_modules/color-convert/route.js,22,13,62
JavaScript,brave-browser/node_modules/wrap-ansi/node_modules/color-convert/index.js,21,5,55
JavaScript,brave-browser/node_modules/chalk/source/util.js,6,0,33
JavaScript,brave-browser/node_modules/onetime/index.js,11,1,32
JavaScript,brave-browser/node_modules/is-fullwidth-code-point/index.js,4,15,31
JavaScript,brave-browser/node_modules/cli-cursor/index.js,7,0,28
JavaScript,brave-browser/node_modules/signal-exit/signals.js,2,23,28
JavaScript,brave-browser/node_modules/string-width/index.js,11,4,28
JavaScript,brave-browser/node_modules/mimic-fn/index.js,3,1,9
JavaScript,brave-browser/node_modules/ansi-regex/index.js,2,0,8
JavaScript,brave-browser/node_modules/restore-cursor/index.js,1,0,8
JavaScript,brave-browser/node_modules/has-flag/index.js,1,0,7
JavaScript,brave-browser/node_modules/supports-color/browser.js,0,0,5
JavaScript,brave-browser/node_modules/astral-regex/index.js,2,0,4
JavaScript,brave-browser/node_modules/emoji-regex/es2015/index.js,1,1,4
JavaScript,brave-browser/node_modules/emoji-regex/es2015/text.js,1,1,4
JavaScript,brave-browser/node_modules/emoji-regex/index.js,1,1,4
JavaScript,brave-browser/node_modules/emoji-regex/text.js,1,1,4
JavaScript,brave-browser/node_modules/strip-ansi/index.js,1,0,3
SUM,,511,161,2194
